Series;Time;Value
cms;2018-05-19T14:00:00+02:00;4405
cms;2018-05-20T02:00:00+02:00;5359.95251396648
cms;2018-05-20T14:00:00+02:00;6704.932960893855
cms;2018-05-21T02:00:00+02:00;6587.880222841226
cms;2018-05-21T14:00:00+02:00;6474.136490250697
cms;2018-05-22T02:00:00+02:00;8618.935754189944
cms;2018-05-22T14:00:00+02:00;7157.532394366197
cms;2018-05-23T02:00:00+02:00;5833.797183098592
cms;2018-05-23T14:00:00+02:00;6358.655555555555
cms;2018-05-24T02:00:00+02:00;6189.360655737705
cms;2018-05-24T14:00:00+02:00;5791.825352112676
cms;2018-05-25T02:00:00+02:00;5721.330532212885
cms;2018-05-25T14:00:00+02:00;5992.470588235294
cms;2018-05-26T02:00:00+02:00;4701.6507042253525
cms;2018-05-26T14:00:00+02:00;5330.863509749303
cms;2018-05-27T02:00:00+02:00;5224.968926553673
cms;2018-05-27T14:00:00+02:00;5236.237430167598
cms;2018-05-28T02:00:00+02:00;4978.2239263803685
cms;2018-05-28T14:00:00+02:00;7628.626404494382
cms;2018-05-29T02:00:00+02:00;9083.798882681564
cms;2018-05-29T14:00:00+02:00;8812.441666666668
cms;2018-05-30T02:00:00+02:00;9191.883333333333
cms;2018-05-30T14:00:00+02:00;8479.433333333332
cms;2018-05-31T02:00:00+02:00;8685.46218487395
cms;2018-05-31T14:00:00+02:00;8958.763888888889
cms;2018-06-01T02:00:00+02:00;8777.505555555555
cms;2018-06-01T14:00:00+02:00;7145.261111111111
cms;2018-06-02T02:00:00+02:00;5612.763888888889
cms;2018-06-02T14:00:00+02:00;5631.072625698324
cms;2018-06-03T02:00:00+02:00;6255.4150417827295
cms;2018-06-03T14:00:00+02:00;5342.777158774374
cms;2018-06-04T02:00:00+02:00;6695.840782122905
cms;2018-06-04T14:00:00+02:00;8341.413407821228
cms;2018-06-05T02:00:00+02:00;4481.092178770949
cms;2018-06-05T14:00:00+02:00;4497.25069637883
cms;2018-06-06T02:00:00+02:00;7716.860335195531
cms;2018-06-06T14:00:00+02:00;7923.977715877438
cms;2018-06-07T02:00:00+02:00;5889.601671309192
cms;2018-06-07T14:00:00+02:00;5674.759103641457
cms;2018-06-08T02:00:00+02:00;5464.883008356546
cms;2018-06-08T14:00:00+02:00;5927.061797752809
cms;2018-06-09T02:00:00+02:00;9556.486111111111
cms;2018-06-09T14:00:00+02:00;10173.08356545961
cms;2018-06-10T02:00:00+02:00;9986.966666666667
cms;2018-06-10T14:00:00+02:00;9976.829608938548
cms;2018-06-11T02:00:00+02:00;8447.93611111111
cms;2018-06-11T14:00:00+02:00;10202.677777777777
cms;2018-06-12T02:00:00+02:00;9457.515320334262
cms;2018-06-12T14:00:00+02:00;6206.6461538461535
cms;2018-06-13T02:00:00+02:00;4360.806179775281
cms;2018-06-13T14:00:00+02:00;5092.058988764045
cms;2018-06-14T02:00:00+02:00;5287.100840336135
cms;2018-06-14T14:00:00+02:00;5396.72625698324
cms;2018-06-15T02:00:00+02:00;6553.1843575419
cms;2018-06-15T14:00:00+02:00;7292.6611111111115
cms;2018-06-16T02:00:00+02:00;6263.446927374302
cms;2018-06-16T14:00:00+02:00;6155.391666666666
cms;2018-06-17T02:00:00+02:00;5884.269444444444
cms;2018-06-17T14:00:00+02:00;5887.980555555556
cms;2018-06-18T02:00:00+02:00;5755.016666666666
cms;2018-06-18T14:00:00+02:00;5575.330555555555
cms;2018-06-19T02:00:00+02:00;5474.266666666666
cms;2018-06-19T14:00:00+02:00;5470.9
cms;2018-06-20T02:00:00+02:00;5457.473537604456
cms;2018-06-20T14:00:00+02:00;5607.521126760564
cms;2018-06-21T02:00:00+02:00;5658.9553072625695
cms;2018-06-21T14:00:00+02:00;5784.278551532034
cms;2018-06-22T02:00:00+02:00;5590.863888888889
cms;2018-06-22T14:00:00+02:00;5258.388888888889
cms;2018-06-23T02:00:00+02:00;5079.611111111111
cms;2018-06-23T14:00:00+02:00;5166.55
cms;2018-06-24T02:00:00+02:00;5339.412256267409
cms;2018-06-24T14:00:00+02:00;4790.54748603352
cms;2018-06-25T02:00:00+02:00;4596.197222222222
cms;2018-06-25T14:00:00+02:00;4367.858333333334
cms;2018-06-26T02:00:00+02:00;4188.72625698324
cms;2018-06-26T14:00:00+02:00;4237.847222222223
cms;2018-06-27T02:00:00+02:00;4312.456043956044
